"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2019년 12월 16일","7,085","7,085","7,095","7,060","74.87K","0.50%"
"2019년 12월 13일","7,050","7,050","7,085","7,040","89.83K","0.79%"
"2019년 12월 12일","6,995","6,965","7,015","6,960","58.57K","0.72%"
"2019년 12월 11일","6,945","6,875","6,955","6,850","66.81K","1.31%"
"2019년 12월 10일","6,855","6,900","6,935","6,845","23.69K","0.15%"
"2019년 12월 09일","6,845","6,805","6,900","6,805","49.13K","1.11%"
"2019년 12월 06일","6,770","6,640","6,770","6,640","23.19K","1.96%"
"2019년 12월 05일","6,640","6,745","6,745","6,580","61.10K","-0.97%"
"2019년 12월 04일","6,705","6,870","6,875","6,675","64.22K","-3.18%"
"2019년 12월 03일","6,925","6,895","6,925","6,855","13.77K","-0.29%"
"2019년 12월 02일","6,945","6,920","6,995","6,895","16.66K","0.36%"
"2019년 11월 29일","6,920","6,995","7,000","6,890","38.00K","-1.00%"
"2019년 11월 28일","6,990","6,995","7,060","6,985","11.97K","-0.71%"
"2019년 11월 27일","7,040","7,065","7,090","7,010","26.62K","-0.28%"
"2019년 11월 26일","7,060","7,030","7,090","7,005","45.99K","0.79%"
"2019년 11월 25일","7,005","6,910","7,010","6,910","7.43K","1.67%"
"2019년 11월 22일","6,890","6,925","6,950","6,840","39.13K","0.15%"
"2019년 11월 21일","6,880","7,010","7,010","6,840","31.84K","-1.78%"
"2019년 11월 20일","7,005","7,135","7,135","7,005","28.63K","-1.82%"
"2019년 11월 19일","7,135","7,100","7,145","7,060","17.47K","0.49%"
"2019년 11월 18일","7,100","7,140","7,140","7,065","23.54K","-0.07%"
"2019년 11월 15일","7,105","7,065","7,110","7,030","50.13K","0.57%"
"2019년 11월 14일","7,065","7,080","7,115","7,045","23.64K","-0.07%"
"2019년 11월 13일","7,070","7,165","7,165","7,050","22.30K","-1.33%"
"2019년 11월 12일","7,165","7,190","7,195","7,130","25.25K","-0.28%"
"2019년 11월 11일","7,185","7,225","7,235","7,160","13.81K","-0.55%"
"2019년 11월 08일","7,225","7,175","7,235","7,165","140.75K","1.26%"
"2019년 11월 07일","7,135","7,235","7,235","7,115","47.05K","-1.52%"
"2019년 11월 06일","7,245","7,275","7,315","7,230","22.51K","-0.34%"
"2019년 11월 05일","7,270","7,270","7,290","7,240","38.39K","0.41%"
"2019년 11월 04일","7,240","7,215","7,280","7,215","46.01K","0.84%"
"2019년 11월 01일","7,180","7,160","7,190","7,130","21.61K","0.35%"
"2019년 10월 31일","7,155","7,165","7,205","7,130","33.86K","0.35%"
"2019년 10월 30일","7,130","7,125","7,175","7,110","54.01K","0.07%"
"2019년 10월 29일","7,125","7,210","7,220","7,100","49.08K","-0.56%"
"2019년 10월 28일","7,165","7,055","7,165","7,055","77.57K","2.14%"
"2019년 10월 25일","7,015","7,070","7,070","6,995","94.22K","0.21%"
"2019년 10월 24일","7,000","6,950","7,050","6,950","80.72K","1.52%"
"2019년 10월 23일","6,895","6,905","6,950","6,870","31.10K","-0.14%"
"2019년 10월 22일","6,905","6,895","6,915","6,845","39.97K","0.29%"
"2019년 10월 21일","6,885","6,950","6,950","6,870","19.34K","-0.65%"
"2019년 10월 18일","6,930","6,950","7,010","6,910","27.28K","0.00%"
"2019년 10월 17일","6,930","7,010","7,030","6,920","19.88K","-1.07%"
"2019년 10월 16일","7,005","6,970","7,005","6,955","12.07K","0.94%"
"2019년 10월 15일","6,940","6,945","6,945","6,900","34.38K","-0.14%"
"2019년 10월 14일","6,950","6,945","6,985","6,925","16.54K","1.02%"
"2019년 10월 11일","6,880","6,960","6,960","6,865","34.28K","-0.36%"
"2019년 10월 10일","6,905","6,870","6,935","6,845","165.82K","-0.36%"
"2019년 10월 08일","6,930","6,665","6,945","6,665","54.19K","4.05%"
"2019년 10월 07일","6,660","6,715","6,775","6,625","52.62K","-0.97%"
"2019년 10월 04일","6,725","6,760","6,830","6,725","45.88K","-0.74%"
"2019년 10월 02일","6,775","6,835","6,870","6,775","57.47K","-1.53%"
"2019년 10월 01일","6,880","6,740","6,880","6,740","96.46K","1.70%"
"2019년 09월 30일","6,765","6,750","6,780","6,660","35.31K","-0.37%"
"2019년 09월 27일","6,790","6,800","6,830","6,765","41.78K","-0.29%"
"2019년 09월 26일","6,810","6,885","6,905","6,750","110.72K","-0.22%"
"2019년 09월 25일","6,825","7,110","7,110","6,820","268.60K","-5.01%"
"2019년 09월 24일","7,185","7,190","7,215","7,175","28.52K","-0.21%"
"2019년 09월 23일","7,200","7,255","7,255","7,175","52.91K","-1.10%"
"2019년 09월 20일","7,280","7,290","7,295","7,225","87.40K","-0.14%"
"2019년 09월 19일","7,290","7,310","7,360","7,250","37.15K","0.14%"
"2019년 09월 18일","7,280","7,320","7,320","7,255","39.78K","-0.34%"
"2019년 09월 17일","7,305","7,350","7,350","7,300","25.37K","-0.75%"
"2019년 09월 16일","7,360","7,285","7,360","7,225","40.80K","1.59%"
"2019년 09월 11일","7,245","7,205","7,255","7,185","226.66K","0.56%"
"2019년 09월 10일","7,205","7,260","7,270","7,185","30.87K","-0.48%"
"2019년 09월 09일","7,240","7,380","7,385","7,225","24.85K","-1.56%"
"2019년 09월 06일","7,355","7,435","7,435","7,325","8.21K","-0.20%"
"2019년 09월 05일","7,370","7,385","7,430","7,370","16.85K","0.41%"
"2019년 09월 04일","7,340","7,360","7,370","7,280","21.54K","-0.07%"
"2019년 09월 03일","7,345","7,345","7,375","7,310","18.55K","0.00%"
"2019년 09월 02일","7,345","7,275","7,345","7,205","48.12K","-0.47%"
"2019년 08월 30일","7,380","7,385","7,415","7,315","32.06K","0.75%"
"2019년 08월 29일","7,325","7,380","7,380","7,275","28.12K","-0.34%"
"2019년 08월 28일","7,350","7,250","7,360","7,250","39.05K","1.80%"
"2019년 08월 27일","7,220","7,295","7,330","7,200","40.47K","0.14%"
"2019년 08월 26일","7,210","7,255","7,300","7,195","41.94K","-3.03%"
"2019년 08월 23일","7,435","7,255","7,450","7,225","31.26K","1.57%"
"2019년 08월 22일","7,320","7,370","7,400","7,305","18.61K","-0.41%"
"2019년 08월 21일","7,350","7,375","7,420","7,325","23.62K","-0.14%"
"2019년 08월 20일","7,360","7,210","7,360","7,210","61.03K","2.51%"
"2019년 08월 19일","7,180","7,205","7,215","7,155","17.59K","0.07%"
"2019년 08월 16일","7,175","7,150","7,185","7,130","266.40K","-1.03%"
"2019년 08월 14일","7,250","7,210","7,250","7,155","34.60K","2.47%"
"2019년 08월 13일","7,075","7,145","7,145","7,060","41.89K","-1.87%"
"2019년 08월 12일","7,210","7,150","7,230","7,115","11.06K","0.56%"
"2019년 08월 09일","7,170","7,255","7,265","7,145","32.02K","-0.21%"
"2019년 08월 08일","7,185","7,000","7,220","6,970","128.45K","3.46%"
"2019년 08월 07일","6,945","6,835","6,945","6,825","28.13K","2.28%"
"2019년 08월 06일","6,790","6,740","7,035","6,615","67.44K","-2.79%"
"2019년 08월 05일","6,985","7,275","7,300","6,970","77.42K","-4.25%"
"2019년 08월 02일","7,295","7,135","7,360","7,130","42.99K","0.27%"
"2019년 08월 01일","7,275","7,310","7,380","7,255","42.56K","-1.36%"
"2019년 07월 31일","7,375","7,340","7,430","7,200","31.44K","1.37%"
"2019년 07월 30일","7,275","7,170","7,280","7,170","48.59K","1.32%"
"2019년 07월 29일","7,180","7,450","7,450","7,175","68.58K","-3.88%"
"2019년 07월 26일","7,470","7,445","7,515","7,390","45.14K","-0.53%"
"2019년 07월 25일","7,510","7,675","7,710","7,500","72.66K","-2.78%"
"2019년 07월 24일","7,725","7,835","7,895","7,705","25.48K","-1.40%"
"2019년 07월 23일","7,835","7,920","7,970","7,800","27.74K","-1.07%"
"2019년 07월 22일","7,920","7,925","7,940","7,860","24.98K","0.00%"
"2019년 07월 19일","7,920","7,890","7,930","7,860","26.03K","0.51%"
"2019년 07월 18일","7,880","7,960","8,055","7,870","66.89K","-1.01%"
"2019년 07월 17일","7,960","8,010","8,065","7,845","114.62K","0.00%"
"2019년 07월 16일","7,960","7,895","8,045","7,895","118.35K","1.34%"
"2019년 07월 15일","7,855","7,710","7,890","7,645","109.56K","2.01%"
"2019년 07월 12일","7,700","7,525","7,705","7,500","108.34K","2.46%"
"2019년 07월 11일","7,515","7,400","7,515","7,400","33.67K","3.02%"
"2019년 07월 10일","7,295","7,295","7,360","7,265","22.59K","0.48%"
"2019년 07월 09일","7,260","7,400","7,460","7,235","70.89K","-2.29%"
"2019년 07월 08일","7,430","7,675","7,675","7,415","84.78K","-3.57%"
"2019년 07월 05일","7,705","7,775","7,775","7,625","47.76K","-0.84%"
"2019년 07월 04일","7,770","7,660","7,770","7,660","73.64K","2.04%"
"2019년 07월 03일","7,615","7,540","7,650","7,540","91.97K","1.74%"
"2019년 07월 02일","7,485","7,500","7,555","7,465","37.15K","-0.47%"
"2019년 07월 01일","7,520","7,525","7,540","7,465","33.86K","1.42%"
"2019년 06월 28일","7,415","7,385","7,450","7,360","23.42K","0.14%"
"2019년 06월 27일","7,405","7,350","7,425","7,330","41.90K","0.75%"
"2019년 06월 26일","7,350","7,380","7,380","7,325","17.65K","-0.74%"
"2019년 06월 25일","7,405","7,430","7,530","7,380","66.76K","0.47%"
"2019년 06월 24일","7,370","7,475","7,475","7,355","28.41K","-1.14%"
"2019년 06월 21일","7,455","7,490","7,500","7,425","23.57K","-0.67%"
"2019년 06월 20일","7,505","7,430","7,505","7,410","17.10K","1.15%"
"2019년 06월 19일","7,420","7,485","7,500","7,385","27.68K","0.47%"
"2019년 06월 18일","7,385","7,455","7,480","7,370","69.84K","-0.87%"
"2019년 06월 17일","7,450","7,510","7,510","7,440","8.48K","-0.80%"
"2019년 06월 14일","7,510","7,620","7,620","7,480","45.81K","-1.44%"
"2019년 06월 13일","7,620","7,535","7,665","7,525","32.19K","1.60%"
"2019년 06월 12일","7,500","7,575","7,575","7,475","19.24K","-0.99%"
"2019년 06월 11일","7,575","7,555","7,635","7,460","45.31K","0.46%"
"2019년 06월 10일","7,540","7,595","7,615","7,505","25.01K","-0.07%"
"2019년 06월 07일","7,545","7,465","7,555","7,445","56.19K","1.62%"
