"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2021년 04월 15일","4.1930","4.1295","4.1295","4.1295","0.03K","2.07%"
"2021년 04월 14일","4.1080","4.0685","4.1100","4.0670","0.08K","2.14%"
"2021년 04월 13일","4.0220","4.0395","4.0395","4.0290","0.10K","0.31%"
"2021년 04월 12일","4.0095","4.0005","4.0100","3.9855","0.13K","-0.39%"
"2021년 04월 09일","4.0250","4.0405","4.0405","4.0405","0.01K","-1.23%"
"2021년 04월 08일","4.0750","4.0510","4.0950","4.0510","0.03K","1.09%"
"2021년 04월 07일","4.0310","4.0845","4.0845","4.0385","0.01K","-1.30%"
"2021년 04월 06일","4.0840","4.0730","4.0730","4.0730","0.06K","-0.67%"
"2021년 04월 05일","4.1115","4.0795","4.1195","4.0795","0.01K","3.60%"
"2021년 04월 01일","3.9685","3.9885","4.0080","3.9455","73.10K","-0.11%"
"2021년 03월 31일","3.9730","3.9600","3.9695","3.9600","0.04K","0.47%"
"2021년 03월 30일","3.9545","3.9510","3.9510","3.9510","0.02K","-1.31%"
"2021년 03월 29일","4.0070","4.0710","4.0710","4.0080","0.03K","-0.71%"
"2021년 03월 26일","4.0355","3.9995","3.9995","3.9995","0.00K","2.19%"
"2021년 03월 25일","3.9490","3.9500","3.9500","3.9500","0.07K","-2.18%"
"2021년 03월 24일","4.0370","4.0015","4.0015","4.0015","0.06K","-0.25%"
"2021년 03월 23일","4.0470","4.0210","4.0210","4.0210","0.01K","-1.35%"
"2021년 03월 22일","4.1025","4.0985","4.0985","4.0985","0.01K","0.79%"
"2021년 03월 19일","4.0705","4.0145","4.0620","4.0145","0.02K","0.02%"
"2021년 03월 18일","4.0695","4.1300","4.1300","4.0420","0.01K","-0.34%"
"2021년 03월 17일","4.0835","4.0360","4.0360","4.0360","0.02K","1.14%"
"2021년 03월 16일","4.0375","4.0360","4.0360","4.0360","0.01K","-1.49%"
"2021년 03월 15일","4.0985","4.1675","4.1675","4.1075","0.05K","0.00%"
"2021년 03월 12일","4.0985","4.1015","4.1015","4.1015","0.00K","-0.01%"
"2021년 03월 11일","4.0990","4.0665","4.0665","4.0605","0.04K","2.83%"
"2021년 03월 10일","3.9860","4.0015","4.0350","3.9740","0.01K","0.67%"
"2021년 03월 09일","3.9595","4.0680","4.0795","3.9595","0.00K","-1.94%"
"2021년 03월 08일","4.0380","4.1165","4.1365","3.9900","0.01K","0.36%"
"2021년 03월 05일","4.0235","4.0210","4.0225","4.0000","0.08K","2.39%"
"2021년 03월 04일","3.9295","4.0105","4.0105","3.9850","0.04K","-3.88%"
"2021년 03월 03일","4.0880","4.1390","4.1390","4.0730","0.04K","-1.52%"
"2021년 03월 02일","4.1510","4.0905","4.1925","4.0265","0.02K","2.18%"
"2021년 03월 01일","4.0625","4.0650","4.1005","4.0650","0.04K","0.64%"
"2021년 02월 26일","4.0365","4.0850","4.1080","4.0400","0.19K","-3.62%"
"2021년 02월 25일","4.1880","4.1845","4.1845","4.1845","0.10K","-1.03%"
"2021년 02월 24일","4.2315","4.2025","4.2025","4.2025","0.01K","2.72%"
"2021년 02월 23일","4.1195","4.1355","4.1950","4.0710","0.02K","0.93%"
"2021년 02월 22일","4.0815","4.0145","4.0625","4.0145","0.00K","1.92%"
"2021년 02월 19일","4.0045","3.8630","4.0550","3.8600","0.05K","4.35%"
"2021년 02월 18일","3.8375","3.7945","3.8895","3.7945","0.00K","1.94%"
"2021년 02월 17일","3.7645","3.7950","3.8200","3.7675","0.01K","-0.01%"
"2021년 02월 16일","3.7650","3.7880","3.7880","3.7700","0.02K","-1.49%"
"2021년 02월 15일","3.8218","3.8005","3.8340","3.7997","-","0.57%"
"2021년 02월 14일","3.8003","3.7960","3.8087","3.7960","-","2.01%"
