"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2019년 08월 09일","50.99","51.30","51.96","50.86","8.58M","0.26%"
"2019년 08월 08일","50.86","51.13","51.31","50.50","7.15M","0.12%"
"2019년 08월 07일","50.80","51.65","51.90","50.57","7.11M","-1.11%"
"2019년 08월 06일","51.37","51.41","51.98","50.45","10.84M","-1.93%"
"2019년 08월 05일","52.38","54.20","54.47","52.21","10.46M","-3.70%"
"2019년 08월 02일","54.39","54.06","55.03","53.85","8.42M","-2.40%"
"2019년 08월 01일","55.73","55.70","56.28","55.18","8.87M","-0.39%"
"2019년 07월 31일","55.95","56.80","56.80","55.48","8.97M","-1.98%"
"2019년 07월 30일","57.08","57.25","57.46","56.54","7.55M","-0.24%"
"2019년 07월 29일","57.22","57.84","57.95","56.59","6.34M","-0.35%"
"2019년 07월 26일","57.42","56.25","57.88","56.00","10.59M","1.09%"
"2019년 07월 25일","56.80","56.34","56.98","55.82","6.90M","0.82%"
"2019년 07월 24일","56.34","56.80","57.26","56.20","10.61M","0.02%"
"2019년 07월 23일","56.33","54.80","57.25","54.36","14.11M","2.60%"
"2019년 07월 22일","54.90","54.50","55.43","54.04","11.53M","1.80%"
"2019년 07월 19일","53.93","53.61","54.23","53.36","6.01M","0.90%"
"2019년 07월 18일","53.45","54.37","54.37","53.06","8.96M","-2.20%"
"2019년 07월 17일","54.65","54.79","55.20","54.40","6.21M","-0.24%"
"2019년 07월 16일","54.78","55.14","55.25","54.60","5.39M","-1.03%"
"2019년 07월 15일","55.35","54.28","55.88","53.62","12.22M","2.01%"
"2019년 07월 12일","54.26","53.30","54.78","53.20","10.38M","1.90%"
"2019년 07월 11일","53.25","53.92","54.15","52.89","9.23M","-1.21%"
"2019년 07월 10일","53.90","54.60","54.60","53.51","11.98M","-1.80%"
"2019년 07월 09일","54.89","52.19","55.05","52.07","18.11M","4.91%"
"2019년 07월 08일","52.32","53.27","53.29","51.26","9.73M","-1.76%"
"2019년 07월 05일","53.26","53.24","53.77","52.18","8.25M","0.04%"
"2019년 07월 04일","53.24","53.42","54.11","52.82","8.15M","-0.30%"
"2019년 07월 03일","53.40","53.18","54.20","52.77","11.87M","0.41%"
"2019년 07월 02일","53.18","51.91","54.40","51.55","15.86M","2.45%"
"2019년 07월 01일","51.91","51.60","52.13","51.08","11.44M","2.35%"
"2019년 06월 28일","50.72","50.55","50.83","50.23","5.52M","0.36%"
"2019년 06월 27일","50.54","50.20","50.86","50.06","8.12M","1.02%"
"2019년 06월 26일","50.03","49.56","50.60","49.41","5.71M","0.26%"
"2019년 06월 25일","49.90","50.50","50.68","49.70","7.87M","-1.69%"
"2019년 06월 24일","50.76","50.55","50.88","50.21","6.54M","0.42%"
"2019년 06월 21일","50.55","50.20","50.68","50.00","10.65M","0.52%"
"2019년 06월 20일","50.29","49.60","50.49","49.08","12.12M","1.39%"
"2019년 06월 19일","49.60","50.12","50.35","49.46","9.25M","0.81%"
"2019년 06월 18일","49.20","49.11","49.60","48.97","5.47M","0.20%"
"2019년 06월 17일","49.10","49.49","49.93","49.00","5.30M","-0.51%"
"2019년 06월 14일","49.35","50.30","50.49","49.30","6.26M","-1.73%"
"2019년 06월 13일","50.22","50.70","50.70","49.89","6.81M","-1.04%"
"2019년 06월 12일","50.75","51.56","51.56","50.56","9.38M","-1.55%"
"2019년 06월 11일","51.55","50.57","51.69","50.15","11.97M","1.28%"
"2019년 06월 10일","50.90","51.00","51.91","50.66","13.11M","3.10%"
"2019년 06월 06일","49.37","49.69","50.12","49.00","10.63M","0.96%"
"2019년 06월 05일","48.90","48.98","49.35","48.60","6.73M","0.80%"
"2019년 06월 04일","48.51","48.44","48.60","47.70","4.93M","-0.57%"
"2019년 06월 03일","48.79","48.71","49.16","48.04","5.40M","1.12%"
"2019년 05월 31일","48.25","48.64","48.93","47.87","5.36M","-0.25%"
"2019년 05월 30일","48.37","49.50","49.50","48.25","5.54M","-2.48%"
"2019년 05월 29일","49.60","49.51","49.95","49.27","5.67M","-1.78%"
"2019년 05월 28일","50.50","48.81","50.50","48.71","12.25M","3.46%"
"2019년 05월 27일","48.81","48.30","48.99","47.30","7.96M","0.41%"
"2019년 05월 24일","48.61","47.71","49.69","47.00","9.38M","2.14%"
"2019년 05월 23일","47.59","49.30","49.48","47.47","10.71M","-2.74%"
"2019년 05월 22일","48.93","49.49","49.51","48.60","5.26M","-0.95%"
"2019년 05월 21일","49.40","49.16","49.61","48.70","5.99M","0.82%"
"2019년 05월 20일","49.00","50.40","50.42","48.50","7.83M","-2.43%"
"2019년 05월 17일","50.22","51.30","51.45","50.00","6.75M","-2.43%"
"2019년 05월 16일","51.47","51.25","51.89","51.20","5.84M","0.35%"
"2019년 05월 15일","51.29","50.61","51.33","50.33","6.80M","2.19%"
"2019년 05월 14일","50.19","50.45","51.00","50.10","6.30M","-1.63%"
"2019년 05월 13일","51.02","52.20","52.20","50.50","6.50M","-2.37%"
"2019년 05월 10일","52.26","51.86","52.32","49.70","9.05M","2.25%"
"2019년 05월 09일","51.11","51.90","52.25","50.67","7.43M","-1.43%"
"2019년 05월 08일","51.85","52.03","53.32","51.41","9.81M","-2.19%"
"2019년 05월 07일","53.01","52.42","53.58","52.07","8.57M","1.84%"
"2019년 05월 06일","52.05","54.88","55.28","51.84","13.55M","-8.52%"
"2019년 05월 03일","56.90","56.90","56.90","56.90","-","0.00%"
"2019년 05월 01일","56.90","56.90","56.90","56.90","-","0.00%"
"2019년 04월 30일","56.90","55.55","56.90","55.25","7.93M","2.25%"
"2019년 04월 29일","55.65","56.50","56.98","55.45","10.51M","0.52%"
"2019년 04월 26일","55.36","56.09","56.59","55.13","8.21M","-1.42%"
"2019년 04월 25일","56.16","57.70","57.70","56.00","9.29M","-3.42%"
"2019년 04월 24일","58.15","57.44","58.17","56.65","11.29M","2.09%"
"2019년 04월 23일","56.96","57.75","57.91","56.61","9.97M","-1.30%"
"2019년 04월 22일","57.71","60.00","60.13","57.19","15.25M","-4.02%"
"2019년 04월 19일","60.13","59.01","61.80","58.51","17.44M","1.37%"
"2019년 04월 18일","59.32","62.30","62.31","58.90","31.47M","-4.94%"
"2019년 04월 17일","62.40","58.10","62.40","58.10","49.17M","9.99%"
"2019년 04월 16일","56.73","53.54","57.05","53.30","21.01M","5.96%"
"2019년 04월 15일","53.54","54.46","55.24","53.33","10.02M","-1.02%"
"2019년 04월 12일","54.09","54.75","54.75","53.67","8.95M","-1.53%"
"2019년 04월 11일","54.93","55.78","57.40","54.73","18.39M","-1.06%"
"2019년 04월 10일","55.52","54.95","56.30","53.67","17.65M","1.07%"
"2019년 04월 09일","54.93","53.55","55.30","53.55","13.30M","2.79%"
"2019년 04월 08일","53.44","55.48","55.62","52.90","16.56M","-3.17%"
"2019년 04월 04일","55.19","54.54","55.64","54.42","14.77M","1.47%"
"2019년 04월 03일","54.39","54.71","54.90","54.17","10.17M","-0.53%"
"2019년 04월 02일","54.68","54.61","54.98","54.00","12.84M","0.42%"
"2019년 04월 01일","54.45","53.54","54.79","53.30","16.07M","1.79%"
"2019년 03월 29일","53.49","52.86","53.56","52.16","12.84M","1.36%"
"2019년 03월 28일","52.77","55.65","55.66","52.50","16.79M","-3.55%"
"2019년 03월 27일","54.71","54.77","56.55","53.70","14.75M","-0.98%"
"2019년 03월 26일","55.25","57.00","57.55","55.08","10.55M","-2.21%"
"2019년 03월 25일","56.50","56.00","57.97","55.72","12.46M","-0.88%"
"2019년 03월 22일","57.00","55.15","57.58","54.99","17.30M","3.54%"
"2019년 03월 21일","55.05","55.40","55.98","54.64","10.90M","-0.63%"
"2019년 03월 20일","55.40","56.25","56.67","54.85","12.27M","-1.05%"
"2019년 03월 19일","55.99","56.15","56.66","55.51","12.41M","0.59%"
"2019년 03월 18일","55.66","55.50","56.44","55.39","15.46M","0.49%"
"2019년 03월 15일","55.39","55.05","56.20","54.13","25.54M","1.50%"
"2019년 03월 14일","54.57","52.01","55.15","52.01","35.04M","4.94%"
"2019년 03월 13일","52.00","51.78","52.77","51.30","12.72M","0.02%"
"2019년 03월 12일","51.99","52.40","52.88","51.71","13.86M","-0.73%"
"2019년 03월 11일","52.37","51.10","52.48","51.10","12.62M","2.45%"
"2019년 03월 08일","51.12","53.00","53.00","51.05","18.53M","-4.23%"
"2019년 03월 07일","53.38","54.10","54.10","53.01","18.28M","-1.95%"
"2019년 03월 06일","54.44","54.50","54.96","53.50","22.05M","0.67%"
"2019년 03월 05일","54.08","53.66","54.23","53.00","19.63M","0.75%"
"2019년 03월 04일","53.68","54.00","54.79","52.73","30.23M","-0.22%"
"2019년 03월 01일","53.80","54.88","54.98","52.88","17.46M","-1.30%"
"2019년 02월 28일","54.51","55.12","55.22","54.16","9.42M","-0.82%"
"2019년 02월 27일","54.96","56.20","56.25","54.15","22.85M","-3.14%"
"2019년 02월 26일","56.74","57.20","58.67","56.44","29.20M","3.05%"
"2019년 02월 25일","55.06","51.88","55.13","51.50","25.84M","6.13%"
"2019년 02월 22일","51.88","51.80","51.88","50.90","11.97M","-0.12%"
"2019년 02월 21일","51.94","52.30","53.01","51.56","12.61M","-0.80%"
"2019년 02월 20일","52.36","51.80","52.80","51.54","12.50M","1.20%"
"2019년 02월 19일","51.74","52.50","52.66","50.99","14.44M","-1.35%"
"2019년 02월 18일","52.45","51.93","52.79","51.64","16.82M","1.51%"
"2019년 02월 15일","51.67","53.40","53.40","51.52","15.29M","-3.82%"
"2019년 02월 14일","53.72","51.85","54.06","51.85","16.91M","4.17%"
"2019년 02월 13일","51.57","50.58","52.09","50.32","12.30M","1.96%"
"2019년 02월 12일","50.58","50.21","51.15","49.88","10.30M","0.76%"
"2019년 02월 11일","50.20","48.80","50.33","48.80","12.89M","4.00%"
"2019년 02월 01일","48.27","46.75","48.31","46.51","9.18M","3.99%"
"2019년 01월 31일","46.42","47.10","47.49","46.27","7.19M","-1.55%"
"2019년 01월 30일","47.15","47.95","48.27","46.90","8.34M","-1.77%"
"2019년 01월 29일","48.00","48.45","48.45","47.03","6.15M","-0.95%"
"2019년 01월 28일","48.46","49.20","49.85","48.28","8.63M","-1.46%"
"2019년 01월 25일","49.18","48.55","49.64","48.19","10.09M","1.36%"
"2019년 01월 24일","48.52","48.93","48.97","47.66","7.17M","-0.57%"
"2019년 01월 23일","48.80","47.42","48.88","47.33","9.66M","2.31%"
"2019년 01월 22일","47.70","48.06","48.80","47.60","8.41M","-1.06%"
"2019년 01월 21일","48.21","46.76","48.26","46.12","13.12M","2.97%"
"2019년 01월 18일","46.82","47.49","47.49","46.04","12.60M","-1.41%"
"2019년 01월 17일","47.49","48.90","48.91","47.33","9.87M","-2.94%"
"2019년 01월 16일","48.93","48.80","49.12","48.32","6.59M","0.27%"
"2019년 01월 15일","48.80","48.39","48.96","47.85","8.35M","0.00%"
"2019년 01월 14일","48.80","49.20","49.21","47.31","10.97M","-0.45%"
"2019년 01월 11일","49.02","48.50","49.29","48.38","9.68M","0.35%"
"2019년 01월 10일","48.85","49.90","50.19","48.64","15.35M","-3.19%"
"2019년 01월 09일","50.46","51.80","53.00","48.50","26.22M","-4.58%"
"2019년 01월 08일","52.88","52.30","53.64","52.05","14.71M","2.90%"
"2019년 01월 07일","51.39","50.85","51.88","50.00","13.60M","1.46%"
"2019년 01월 04일","50.65","47.80","51.00","47.51","12.65M","5.39%"
"2019년 01월 03일","48.06","49.26","49.87","47.98","8.35M","-2.26%"
"2019년 01월 02일","49.17","51.02","51.39","48.98","8.56M","-3.59%"
"2018년 12월 28일","51.00","50.86","51.40","50.11","8.25M","0.31%"
"2018년 12월 27일","50.84","52.11","52.45","50.76","10.08M","-0.31%"
"2018년 12월 26일","51.00","52.24","52.68","51.00","7.74M","-2.34%"
"2018년 12월 25일","52.22","52.60","52.99","50.88","11.25M","-1.86%"
"2018년 12월 24일","53.21","52.73","53.44","52.08","8.16M","0.43%"
"2018년 12월 21일","52.98","53.61","54.19","51.92","10.32M","-1.65%"
"2018년 12월 20일","53.87","53.51","54.34","52.83","10.43M","0.69%"
"2018년 12월 19일","53.50","55.21","55.95","53.38","11.34M","-2.80%"
"2018년 12월 18일","55.04","54.05","56.10","53.98","9.14M","0.27%"
"2018년 12월 17일","54.89","56.67","57.00","54.00","14.30M","-4.21%"
"2018년 12월 14일","57.30","58.37","58.99","56.90","9.29M","-1.88%"
"2018년 12월 13일","58.40","58.25","58.56","57.12","10.11M","0.26%"
"2018년 12월 12일","58.25","56.70","58.48","56.60","13.12M","3.72%"
"2018년 12월 11일","56.16","55.72","57.34","55.70","11.15M","1.39%"
"2018년 12월 10일","55.39","56.02","56.55","55.05","11.55M","-2.64%"
"2018년 12월 07일","56.89","55.90","57.90","55.55","12.64M","2.78%"
"2018년 12월 06일","55.35","57.51","57.80","54.88","13.58M","-4.45%"
"2018년 12월 05일","57.93","55.65","58.15","55.14","15.62M","2.86%"
"2018년 12월 04일","56.32","55.40","56.84","55.11","11.83M","0.43%"
"2018년 12월 03일","56.08","58.35","58.92","55.58","19.43M","-1.61%"
"2018년 11월 30일","57.00","57.43","58.40","56.42","8.96M","-1.13%"
"2018년 11월 29일","57.65","57.85","59.10","57.10","10.49M","0.00%"
"2018년 11월 28일","57.65","57.25","58.68","56.31","12.10M","0.70%"
"2018년 11월 27일","57.25","54.55","57.40","54.55","15.92M","5.71%"
"2018년 11월 26일","54.16","53.91","55.30","53.48","8.27M","0.30%"
"2018년 11월 23일","54.00","55.30","55.67","53.31","9.52M","-2.35%"
"2018년 11월 22일","55.30","54.65","56.96","54.65","10.20M","0.55%"
"2018년 11월 21일","55.00","54.76","56.00","54.10","9.41M","-0.72%"
"2018년 11월 20일","55.40","54.00","56.98","53.40","17.32M","1.28%"
"2018년 11월 19일","54.70","51.72","55.30","51.58","16.25M","6.11%"
"2018년 11월 16일","51.55","52.00","52.70","50.89","11.32M","-0.50%"
"2018년 11월 15일","51.81","51.66","52.29","51.36","6.95M","-0.17%"
"2018년 11월 14일","51.90","50.93","52.80","50.88","10.21M","1.76%"
"2018년 11월 13일","51.00","50.62","52.45","50.50","10.59M","-1.18%"
"2018년 11월 12일","51.61","49.98","52.10","49.70","13.37M","3.22%"
"2018년 11월 09일","50.00","48.80","50.89","48.33","14.68M","2.08%"
"2018년 11월 08일","48.98","47.68","49.55","47.68","14.22M","3.66%"
"2018년 11월 07일","47.25","46.60","48.05","46.59","6.95M","-0.80%"
"2018년 11월 06일","47.63","48.17","48.18","46.90","5.57M","-1.28%"
"2018년 11월 05일","48.25","48.00","49.12","47.20","11.01M","0.48%"
"2018년 11월 02일","48.02","46.45","48.15","45.70","13.92M","5.08%"
"2018년 11월 01일","45.70","47.23","47.50","44.98","10.90M","-2.33%"
"2018년 10월 31일","46.79","46.44","47.45","46.10","6.12M","0.56%"
"2018년 10월 30일","46.53","47.45","47.74","44.88","9.65M","-1.79%"
"2018년 10월 29일","47.38","48.63","48.98","46.90","6.93M","-2.55%"
"2018년 10월 26일","48.62","49.99","50.14","47.98","7.68M","-1.98%"
"2018년 10월 25일","49.60","47.35","49.75","46.89","11.08M","1.70%"
"2018년 10월 24일","48.77","48.30","49.74","48.01","10.45M","0.64%"
"2018년 10월 23일","48.46","49.85","49.99","47.30","11.54M","-3.10%"
"2018년 10월 22일","50.01","47.61","50.20","47.56","16.89M","6.36%"
"2018년 10월 19일","47.02","45.08","47.27","44.00","12.00M","1.82%"
"2018년 10월 18일","46.18","47.00","47.30","45.71","8.39M","-2.39%"
"2018년 10월 17일","47.31","46.70","47.66","45.88","11.03M","2.94%"
"2018년 10월 16일","45.96","46.95","47.46","45.28","6.47M","-2.07%"
"2018년 10월 15일","46.93","46.58","47.85","46.30","9.54M","1.10%"
"2018년 10월 12일","46.42","43.21","46.80","43.21","12.92M","8.41%"
"2018년 10월 11일","42.82","44.41","45.18","42.67","11.98M","-6.73%"
"2018년 10월 10일","45.91","47.35","47.56","45.45","8.82M","-2.51%"
"2018년 10월 09일","47.09","46.61","47.60","46.61","4.16M","1.16%"
"2018년 10월 08일","46.55","47.00","47.95","46.42","11.14M","-5.19%"
"2018년 09월 28일","49.10","48.00","49.28","47.90","7.69M","2.72%"
"2018년 09월 27일","47.80","48.50","48.60","47.50","6.28M","-0.95%"
"2018년 09월 26일","48.26","48.66","48.95","47.78","9.97M","0.12%"
"2018년 09월 25일","48.20","47.30","48.65","47.30","10.24M","2.53%"
"2018년 09월 21일","47.01","47.50","48.75","46.60","16.24M","2.31%"
"2018년 09월 20일","45.95","46.96","47.50","45.95","8.20M","-2.15%"
"2018년 09월 19일","46.96","45.10","47.38","44.70","13.00M","4.17%"
"2018년 09월 18일","45.08","44.17","45.34","44.05","6.81M","0.60%"
"2018년 09월 17일","44.81","44.00","45.46","43.50","8.52M","0.00%"
"2018년 09월 14일","44.81","44.21","45.45","44.21","10.53M","4.40%"
"2018년 09월 13일","42.92","42.71","43.05","42.09","5.54M","2.09%"
"2018년 09월 12일","42.04","41.01","42.50","40.71","5.59M","1.25%"
"2018년 09월 11일","41.52","41.55","41.86","40.91","3.52M","-0.50%"
"2018년 09월 10일","41.73","42.98","43.44","41.15","5.29M","-2.55%"
"2018년 09월 07일","42.82","43.29","44.08","42.65","6.88M","0.52%"
"2018년 09월 06일","42.60","42.50","43.20","42.05","4.69M","0.24%"
"2018년 09월 05일","42.50","44.08","44.51","42.50","8.29M","-4.54%"
"2018년 09월 04일","44.52","43.89","44.58","43.61","5.96M","1.95%"
"2018년 09월 03일","43.67","44.39","44.39","43.13","5.61M","-1.78%"
"2018년 08월 31일","44.46","44.42","44.88","43.90","6.69M","-1.20%"
"2018년 08월 30일","45.00","45.50","46.42","44.64","9.12M","-2.81%"
"2018년 08월 29일","46.30","45.41","46.82","45.41","9.14M","1.56%"
"2018년 08월 28일","45.59","45.05","46.15","44.92","8.09M","1.29%"
"2018년 08월 27일","45.01","43.44","45.25","43.38","8.76M","3.59%"
"2018년 08월 24일","43.45","44.35","44.35","42.82","7.83M","-1.96%"
"2018년 08월 23일","44.32","44.82","45.40","43.62","8.33M","-1.05%"
"2018년 08월 22일","44.79","45.55","45.81","44.16","9.09M","-0.24%"
"2018년 08월 21일","44.90","45.25","45.58","44.40","9.85M","-0.75%"
"2018년 08월 20일","45.24","42.97","45.35","42.90","14.72M","6.57%"
"2018년 08월 17일","42.45","42.95","43.00","42.01","5.75M","0.45%"
"2018년 08월 16일","42.26","41.45","43.20","41.24","7.40M","0.31%"
"2018년 08월 15일","42.13","43.00","43.90","41.78","9.88M","-2.36%"
"2018년 08월 14일","43.15","43.17","43.95","42.61","8.20M","-0.05%"
"2018년 08월 13일","43.17","41.10","43.55","40.88","13.23M","3.55%"
"2018년 08월 10일","41.69","39.40","41.77","39.40","10.36M","6.22%"
"2018년 08월 09일","39.25","37.89","39.55","37.83","7.49M","2.51%"
"2018년 08월 08일","38.29","38.02","39.49","38.02","7.31M","0.76%"
"2018년 08월 07일","38.00","37.68","38.00","36.73","6.82M","1.90%"
"2018년 08월 06일","37.29","38.33","38.65","36.88","7.38M","-2.71%"
"2018년 08월 03일","38.33","40.28","40.48","38.20","9.65M","-4.41%"
"2018년 08월 02일","40.10","41.95","41.98","39.50","10.80M","-4.48%"
"2018년 08월 01일","41.98","42.82","42.97","41.88","4.43M","-0.62%"
"2018년 07월 31일","42.24","42.54","42.54","42.04","3.02M","-0.61%"
"2018년 07월 30일","42.50","42.95","43.10","41.85","5.59M","-1.14%"
"2018년 07월 27일","42.99","43.02","43.34","42.72","3.68M","-0.02%"
"2018년 07월 26일","43.00","44.05","44.23","42.88","5.18M","-2.38%"
"2018년 07월 25일","44.05","44.54","44.54","43.70","6.47M","-0.54%"
"2018년 07월 24일","44.29","43.70","44.43","43.41","5.55M","1.82%"
"2018년 07월 23일","43.50","42.69","43.85","42.51","5.19M","1.37%"
"2018년 07월 20일","42.91","42.50","43.16","42.16","5.69M","1.80%"
"2018년 07월 19일","42.15","43.58","43.58","41.98","6.19M","-2.66%"
"2018년 07월 18일","43.30","43.55","44.24","43.22","4.49M","-0.57%"
"2018년 07월 17일","43.55","43.46","43.90","42.78","6.94M","-0.91%"
"2018년 07월 16일","43.95","44.80","44.80","42.80","12.50M","-4.35%"
"2018년 07월 13일","45.95","46.62","46.62","45.80","5.33M","-1.23%"
"2018년 07월 12일","46.52","45.80","47.00","45.68","6.96M","2.33%"
"2018년 07월 11일","45.46","45.62","46.03","44.73","5.07M","-2.51%"
"2018년 07월 10일","46.63","46.55","46.88","46.31","4.64M","0.24%"
"2018년 07월 09일","46.52","46.39","46.95","45.91","7.29M","1.06%"
"2018년 07월 06일","46.03","46.27","46.76","45.52","6.78M","0.99%"
"2018년 07월 05일","45.58","45.79","46.89","45.40","5.57M","-0.46%"
"2018년 07월 04일","45.79","45.35","46.13","45.00","6.34M","0.97%"
"2018년 07월 03일","45.35","46.46","46.72","44.06","9.31M","-1.37%"
"2018년 07월 02일","45.98","47.67","47.67","45.85","6.18M","-3.57%"
"2018년 06월 29일","47.68","46.12","47.77","45.99","7.50M","3.63%"
"2018년 06월 28일","46.01","47.10","47.44","45.81","6.13M","-2.31%"
"2018년 06월 27일","47.10","46.59","48.10","46.50","9.55M","1.55%"
"2018년 06월 26일","46.38","45.99","47.12","45.22","6.41M","0.69%"
"2018년 06월 25일","46.06","47.70","47.70","45.92","5.74M","-1.69%"
"2018년 06월 22일","46.85","45.82","47.25","45.52","6.05M","2.36%"
"2018년 06월 21일","45.77","45.77","47.36","45.40","7.62M","0.84%"
"2018년 06월 20일","45.39","44.44","46.22","44.44","5.70M","0.91%"
"2018년 06월 19일","44.98","47.60","47.60","43.45","11.97M","-6.64%"
"2018년 06월 15일","48.18","49.09","49.28","48.13","4.94M","-1.77%"
"2018년 06월 14일","49.05","48.68","49.44","48.60","3.81M","-0.02%"
"2018년 06월 13일","49.06","50.10","50.12","48.91","4.88M","-1.94%"
"2018년 06월 12일","50.03","49.69","50.20","49.00","4.62M","1.23%"
"2018년 06월 11일","49.42","50.12","50.13","49.30","4.28M","-1.42%"
"2018년 06월 08일","50.13","50.92","50.99","49.90","5.13M","-1.55%"
"2018년 06월 07일","50.92","51.50","51.57","50.90","4.33M","-0.39%"
"2018년 06월 06일","51.12","50.85","51.80","50.60","6.50M","-0.20%"
"2018년 06월 05일","51.22","50.20","51.24","49.80","5.53M","2.03%"
"2018년 06월 04일","50.20","50.72","51.20","50.05","5.28M","-1.39%"
"2018년 06월 01일","50.91","51.36","51.37","50.02","4.52M","-0.47%"
"2018년 05월 31일","51.15","50.42","51.25","50.42","5.79M","1.49%"
"2018년 05월 30일","50.40","53.00","53.02","50.01","10.38M","-5.79%"
"2018년 05월 29일","53.50","52.53","54.28","52.42","7.29M","1.36%"
"2018년 05월 28일","52.78","54.29","54.98","52.72","6.01M","-2.66%"
"2018년 05월 25일","54.22","54.20","55.23","54.20","5.06M","0.13%"
"2018년 05월 24일","54.15","54.50","54.99","53.80","5.03M","-0.97%"
"2018년 05월 23일","54.68","54.49","55.79","53.71","7.87M","-0.58%"
"2018년 05월 22일","55.00","54.55","55.20","54.14","5.62M","0.84%"
"2018년 05월 21일","54.54","54.45","55.18","54.11","7.45M","1.00%"
"2018년 05월 18일","54.00","52.98","54.25","52.79","8.87M","2.33%"
"2018년 05월 17일","52.77","52.72","53.19","52.53","3.76M","0.17%"
"2018년 05월 16일","52.68","53.05","53.46","52.33","5.49M","-0.73%"
"2018년 05월 15일","53.07","52.83","53.46","52.52","5.53M","0.78%"
"2018년 05월 14일","52.66","53.15","53.86","52.42","6.62M","-0.55%"
"2018년 05월 11일","52.95","51.83","53.40","51.32","9.22M","2.14%"
"2018년 05월 10일","51.84","51.65","52.35","51.16","4.17M","0.66%"
"2018년 05월 09일","51.50","52.00","52.02","51.21","4.67M","-0.73%"
"2018년 05월 08일","51.88","50.37","52.35","50.36","8.11M","3.02%"
"2018년 05월 07일","50.36","49.88","50.80","49.00","7.49M","2.25%"
"2018년 05월 04일","49.25","49.10","49.45","48.96","4.96M","-0.73%"
"2018년 05월 03일","49.61","49.26","49.78","48.58","7.40M","0.73%"
"2018년 05월 02일","49.25","50.80","50.81","48.89","14.00M","-7.01%"
"2018년 04월 27일","52.96","53.11","53.38","52.54","4.20M","0.82%"
"2018년 04월 26일","52.53","53.91","54.10","52.50","5.25M","-2.43%"
"2018년 04월 25일","53.84","53.86","54.19","53.60","4.49M","-0.44%"
"2018년 04월 24일","54.08","52.88","54.10","52.88","5.54M","2.13%"
"2018년 04월 23일","52.95","52.24","53.19","52.10","5.39M","1.32%"
"2018년 04월 20일","52.26","54.00","54.00","52.10","5.85M","-2.99%"
"2018년 04월 19일","53.87","53.36","54.20","53.03","5.14M","0.79%"
"2018년 04월 18일","53.45","54.20","54.30","51.98","9.20M","-0.26%"
"2018년 04월 17일","53.59","55.12","55.30","53.51","7.23M","-2.42%"
"2018년 04월 16일","54.92","55.50","56.07","54.70","5.30M","-1.22%"
"2018년 04월 13일","55.60","56.21","56.40","55.47","4.13M","-0.54%"
"2018년 04월 12일","55.90","56.15","56.39","55.80","5.24M","-0.41%"
"2018년 04월 11일","56.13","56.70","56.87","55.80","7.46M","-0.94%"
"2018년 04월 10일","56.66","56.33","57.75","55.88","10.85M","0.57%"
"2018년 04월 09일","56.34","54.90","56.98","54.90","11.98M","2.77%"
"2018년 04월 04일","54.82","54.55","55.35","54.35","8.15M","1.01%"
"2018년 04월 03일","54.27","55.00","55.00","53.70","12.36M","-2.51%"
"2018년 04월 02일","55.67","56.50","56.56","55.60","8.33M","-1.12%"
"2018년 03월 30일","56.30","56.88","56.98","56.01","8.09M","0.55%"
"2018년 03월 29일","55.99","55.71","56.30","54.51","14.00M","-0.36%"
"2018년 03월 28일","56.19","55.17","58.04","55.17","33.01M","-8.34%"
"2018년 03월 27일","61.30","61.10","61.60","60.72","7.21M","1.49%"
"2018년 03월 26일","60.40","58.99","60.50","58.00","8.40M","1.55%"
"2018년 03월 23일","59.48","59.97","61.94","58.80","12.82M","-4.97%"
"2018년 03월 22일","62.59","62.95","63.19","61.90","5.90M","-0.02%"
"2018년 03월 21일","62.60","62.99","63.82","62.40","8.33M","-0.32%"
"2018년 03월 20일","62.80","63.70","63.70","62.00","10.84M","-2.26%"
"2018년 03월 19일","64.25","64.25","64.85","63.90","5.02M","0.03%"
"2018년 03월 16일","64.23","64.74","65.49","64.20","6.84M","-0.73%"
"2018년 03월 15일","64.70","64.02","65.44","64.02","7.81M","0.53%"
"2018년 03월 14일","64.36","65.70","65.89","64.36","9.98M","-2.48%"
"2018년 03월 13일","66.00","66.85","67.50","65.68","11.81M","-1.27%"
"2018년 03월 12일","66.85","66.03","67.16","65.52","13.72M","1.98%"
"2018년 03월 09일","65.55","65.00","65.80","64.37","8.75M","1.05%"
"2018년 03월 08일","64.87","64.81","65.59","64.11","6.43M","0.53%"
"2018년 03월 07일","64.53","66.00","66.49","64.50","9.49M","-3.08%"
"2018년 03월 06일","66.58","65.13","66.80","64.80","14.97M","2.24%"
"2018년 03월 05일","65.12","63.00","65.90","62.91","14.95M","3.58%"
"2018년 03월 02일","62.87","62.51","63.36","62.37","5.93M","-0.63%"
"2018년 03월 01일","63.27","62.95","63.44","62.50","7.49M","-0.38%"
"2018년 02월 28일","63.51","63.22","64.50","62.67","7.74M","0.08%"
"2018년 02월 27일","63.46","64.50","64.93","63.38","10.07M","-2.23%"
"2018년 02월 26일","64.91","63.88","65.69","63.88","15.61M","3.36%"
"2018년 02월 23일","62.80","62.34","63.32","61.81","5.98M","0.77%"
"2018년 02월 22일","62.32","61.98","63.35","61.30","9.74M","3.01%"
"2018년 02월 14일","60.50","61.18","61.50","60.20","5.59M","1.68%"
"2018년 02월 13일","59.50","60.00","60.62","59.31","5.51M","-0.20%"
