,date,nasdaq,nasdaq_거래량,nasdaq_volatility,ssec,ssec_거래량,ssec_volatility,dollar,dollar_volatility
0,2022-03-04,13313.44,1040000.0,-1.66,3447.65,39350000.0,-0.96,98.65,0.88
1,2022-03-03,13537.94,1030000.0,-1.56,3481.11,41260000.0,-0.09,97.79,0.41
2,2022-03-02,13752.02,1030000.0,1.62,3484.19,32939999.999999996,-0.13,97.39,-0.02
3,2022-03-01,13532.46,1240000.0,-1.59,3488.83,32600000.0,0.77,97.41,0.73
4,2022-02-28,13751.4,1390000.0,0.41,3462.31,34580000.0,0.32,96.71,0.1
5,2022-02-25,13694.62,978450.0,1.64,3451.41,37750000.0,0.63,96.61,-0.54
6,2022-02-24,13473.58,1380000.0,3.34,3429.96,48840000.0,-1.7,97.14,0.98
7,2022-02-23,13037.49,944400.0,-2.57,3489.15,32560000.000000004,0.93,96.19,0.17
8,2022-02-22,13381.52,1020000.0,-1.23,3457.15,32630000.000000004,-0.96,96.03,-0.06
9,2022-02-18,13548.07,1020000.0,-1.23,3490.76,29510000.0,0.66,96.04,0.25
10,2022-02-17,13716.72,922820.0,-2.88,3468.04,29730000.0,0.06,95.8,0.1
11,2022-02-16,14124.09,838990.0,-0.11,3465.83,27500000.0,0.57,95.7,-0.3
12,2022-02-15,14139.76,903090.0,2.53,3446.09,27560000.0,0.5,95.99,-0.4
13,2022-02-14,13790.92,936800.0,-0.0,3428.88,31530000.0,-0.98,96.37,0.3
14,2022-02-11,13791.15,1080000.0,-2.78,3462.95,36140000.0,-0.66,96.08,0.55
15,2022-02-10,14185.64,1060000.0,-2.1,3485.91,35570000.0,0.17,95.55,0.06
16,2022-02-09,14490.37,935010.0,2.08,3479.95,35020000.0,0.79,95.49,-0.16
17,2022-02-08,14194.46,865500.0,1.28,3452.63,36610000.0,0.67,95.64,0.26
18,2022-02-07,14015.67,858020.0,-0.58,3429.58,32049999.999999996,2.03,95.4,-0.09
19,2022-02-04,14098.01,862970.0,1.58,,,,95.49,0.11
20,2022-02-03,13878.82,945510.0,-3.74,,,,95.38,-0.58
21,2022-02-02,14417.55,1000000.0,0.5,,,,95.94,-0.47
22,2022-02-01,14346.0,962000.0,0.75,,,,96.39,-0.16
23,2022-01-31,14239.88,1240000.0,3.41,,,,96.54,-0.75
24,2022-01-28,13770.57,1060000.0,3.13,3361.44,29090000.0,-0.97,97.27,0.02
25,2022-01-27,13352.78,1070000.0,-1.4,3394.25,28060000.0,-1.78,97.25,0.9
26,2022-01-26,13542.12,1180000.0,0.02,3455.67,27510000.0,0.66,96.39,0.46
27,2022-01-25,13539.29,1040000.0,-2.28,3433.06,32740000.000000004,-2.58,95.95,0.03
28,2022-01-24,13855.13,1550000.0,0.63,3524.1,28030000.0,0.04,95.92,0.29
29,2022-01-21,13768.92,1320000.0,-2.72,3522.57,32650000.0,-0.91,95.64,-0.1
30,2022-01-20,14154.02,1020000.0,-1.3,3555.06,37950000.0,-0.09,95.74,0.24
31,2022-01-19,14340.25,935060.0,-1.15,3558.18,33320000.0,-0.33,95.51,-0.23
32,2022-01-18,14506.9,1060000.0,-2.6,3569.91,37710000.0,0.8,95.73,0.5
33,2022-01-14,14893.75,872560.0,0.59,3521.26,37690000.0,-0.96,95.17,0.4
34,2022-01-13,14806.81,852150.0,-2.51,3555.26,36940000.0,-1.17,94.79,-0.13
35,2022-01-12,15188.39,840020.0,0.23,3597.43,34310000.0,0.84,94.92,-0.74
36,2022-01-11,15153.45,863020.0,1.41,3567.44,35980000.0,-0.73,95.62,-0.38
37,2022-01-10,14942.83,1090000.0,0.05,3593.52,35620000.0,0.39,95.99,0.28
38,2022-01-07,14935.9,852530.0,-0.96,3579.54,43630000.0,-0.18,95.72,-0.62
39,2022-01-06,15080.87,951120.0,-0.13,3586.08,37150000.0,-0.25,96.32,0.15
40,2022-01-05,15100.17,1010000.0,-3.34,3595.18,42390000.0,-1.02,96.17,-0.09
41,2022-01-04,15622.72,970700.0,-1.33,3632.33,40500000.0,-0.2,96.26,0.05
42,2022-01-03,15832.8,871650.0,1.2,,,,96.21,0.26
43,2021-12-31,15644.97,729410.0,-0.61,3639.78,32970000.0,0.57,95.97,0.0
44,2021-12-30,15741.56,768180.0,-0.16,3619.19,30780000.0,0.62,95.97,0.04
45,2021-12-29,15766.22,699590.0,-0.1,3597.0,30510000.0,-0.91,95.93,-0.28
46,2021-12-28,15781.72,691470.0,-0.56,3630.11,31620000.0,0.39,96.2,0.11
47,2021-12-27,15871.26,741100.0,1.39,3615.97,32920000.0,-0.06,96.09,0.08
48,2021-12-23,15653.37,746130.0,0.85,3643.34,38290000.0,0.57,96.02,-0.06
49,2021-12-22,15521.89,783470.0,1.18,3622.62,39480000.0,-0.07,96.08,-0.43
50,2021-12-21,15341.09,976830.0,2.4,3625.13,40820000.0,0.88,96.49,-0.06
51,2021-12-20,14980.94,1020000.0,-1.24,3593.6,42390000.0,-1.07,96.55,-0.01
52,2021-12-17,15169.68,3010000.0,-0.07,3632.36,40850000.0,-1.16,96.57,0.54
53,2021-12-16,15180.43,1100000.0,-2.47,3675.02,38130000.0,0.75,96.04,-0.49
54,2021-12-15,15565.58,1170000.0,2.15,3647.63,37750000.0,-0.38,96.51,-0.06
55,2021-12-14,15237.64,1030000.0,-1.14,3661.53,36220000.0,-0.53,96.57,0.26
56,2021-12-13,15413.28,996250.0,-1.39,3681.08,42410000.0,0.4,96.32,0.23
57,2021-12-10,15630.6,875080.0,0.73,3666.35,42000000.0,-0.18,96.1,-0.18
58,2021-12-09,15517.37,869500.0,-1.71,3673.04,43190000.0,0.98,96.27,0.39
59,2021-12-08,15786.99,921930.0,0.64,3637.57,36100000.0,1.18,95.89,-0.49
60,2021-12-07,15686.92,1060000.0,3.03,3595.09,40380000.0,0.16,96.37,0.04
61,2021-12-06,15225.15,1070000.0,0.93,3589.31,41870000.0,-0.5,96.33,0.22
62,2021-12-03,15085.47,1200000.0,-1.92,3607.43,37760000.0,0.94,96.12,-0.04
63,2021-12-02,15381.32,1100000.0,0.83,3573.84,35400000.0,-0.09,96.16,0.13
64,2021-12-01,15254.05,1220000.0,-1.83,3576.89,32990000.000000004,0.36,96.03,0.04
65,2021-11-30,15537.69,1780000.0,-1.55,3563.89,34920000.0,0.03,95.99,-0.36
66,2021-11-29,15782.83,1010000.0,1.88,3562.7,33360000.0,-0.04,96.34,0.26
67,2021-11-26,15491.66,781490.0,-2.23,3564.09,30100000.0,-0.56,96.09,-0.71
68,2021-11-24,15845.23,842330.0,0.44,3592.7,33680000.0,0.1,96.88,0.4
69,2021-11-23,15775.14,1070000.0,-0.5,3589.09,36000000.0,0.2,96.49,-0.06
70,2021-11-22,15854.76,1130000.0,-1.26,3582.08,33000000.0,0.61,96.55,0.54
71,2021-11-19,16057.44,1020000.0,0.4,3560.37,31800000.0,1.13,96.03,0.51
72,2021-11-18,15993.71,1080000.0,0.45,3520.71,31240000.0,-0.47,95.54,-0.3
73,2021-11-17,15921.57,966810.0,-0.33,3537.37,27670000.0,0.44,95.83,-0.09
74,2021-11-16,15973.86,1010000.0,0.76,3521.79,31040000.0,-0.33,95.92,0.53
75,2021-11-15,15853.85,952140.0,-0.04,3533.3,31300000.0,-0.16,95.41,0.29
76,2021-11-12,15860.96,988930.0,1.0,3539.1,30870000.0,0.18,95.13,-0.05
77,2021-11-11,15704.28,867110.0,0.52,3532.79,32210000.0,1.15,95.18,0.35
78,2021-11-10,15622.71,989630.0,-1.66,3492.46,30700000.0,-0.41,94.85,0.95
79,2021-11-09,15886.54,1030000.0,-0.6,3507.0,28730000.0,0.24,93.96,-0.1
80,2021-11-08,15982.36,1060000.0,0.07,3498.63,29820000.0,0.2,94.05,-0.29
81,2021-11-05,15971.59,1060000.0,0.2,3491.57,35450000.0,-1.0,94.32,-0.03
82,2021-11-04,15940.31,1020000.0,0.81,3526.87,31940000.0,0.81,94.35,0.51
83,2021-11-03,15811.58,1000000.0,1.04,3498.54,30660000.0,-0.2,93.86,-0.24
84,2021-11-02,15649.6,997880.0,0.34,3505.63,41760000.0,-1.1,94.09,0.22
85,2021-11-01,15595.92,1000000.0,0.63,3544.48,38230000.0,-0.08,93.88,-0.26
86,2021-10-29,15498.39,1060000.0,0.33,3547.34,35880000.0,0.82,94.12,0.83
87,2021-10-28,15448.12,1060000.0,1.39,3518.42,37820000.0,-1.23,93.35,-0.49
88,2021-10-27,15235.84,1090000.0,0.0,3562.31,35060000.0,-0.98,93.8,-0.16
89,2021-10-26,15235.71,1220000.0,0.06,3597.64,33730000.0,-0.34,93.95,0.14
90,2021-10-25,15226.71,1090000.0,0.9,3609.86,32119999.999999996,0.76,93.81,0.18
91,2021-10-22,15090.2,1100000.0,-0.82,3582.6,35320000.0,-0.34,93.64,-0.14
92,2021-10-21,15215.7,891240.0,0.62,3594.78,35230000.0,0.22,93.77,0.23
93,2021-10-20,15121.68,743430.0,-0.05,3587.0,34420000.0,-0.17,93.56,-0.19
94,2021-10-19,15129.09,788580.0,0.71,3593.15,33420000.0,0.7,93.73,-0.23
95,2021-10-18,15021.81,798370.0,0.84,3568.14,34100000.0,-0.12,93.95,0.02
96,2021-10-15,14897.34,924170.0,0.5,3572.37,32030000.0,0.4,93.94,-0.02
97,2021-10-14,14823.43,815460.0,1.73,3558.28,29500000.0,-0.1,93.96,-0.13
98,2021-10-13,14571.63,760210.0,0.73,3561.76,32509999.999999996,0.42,94.08,-0.46
99,2021-10-12,14465.92,768400.0,-0.14,3546.94,40540000.0,-1.25,94.52,0.21
100,2021-10-11,14486.2,664490.0,-0.64,3591.71,39440000.0,-0.01,94.32,0.26
101,2021-10-08,14579.54,670940.0,-0.51,3592.17,40720000.0,0.67,94.07,-0.16
102,2021-10-07,14654.02,798160.0,1.05,,,,94.22,-0.05
103,2021-10-06,14501.91,817530.0,0.47,,,,94.27,0.31
104,2021-10-05,14433.83,805230.0,1.25,,,,93.97,0.21
105,2021-10-04,14255.49,920430.0,-2.14,,,,93.78,-0.28
106,2021-10-01,14566.7,913080.0,0.82,,,,94.04,-0.21
107,2021-09-30,14448.58,1140000.0,-0.44,3568.17,39560000.0,0.9,94.23,-0.11
108,2021-09-29,14512.44,980970.0,-0.24,3536.29,45250000.0,-1.83,94.34,0.61
109,2021-09-28,14546.68,996260.0,-2.83,3602.22,44420000.0,0.54,93.77,0.41
110,2021-09-27,14969.97,894610.0,-0.52,3582.83,51080000.0,-0.84,93.38,0.06
111,2021-09-24,15047.7,773440.0,-0.03,3613.07,50730000.0,-0.8,93.33,-0.14
112,2021-09-23,15052.24,788230.0,1.04,3642.22,53500000.0,0.38,93.46,0.0
113,2021-09-22,14896.85,831120.0,1.02,3628.49,47230000.0,0.4,93.46,0.28
114,2021-09-21,14746.4,873640.0,0.22,,,,93.2,-0.08
115,2021-09-20,14713.9,1100000.0,-2.19,,,,93.28,0.09
116,2021-09-17,15043.97,2750000.0,-0.91,3613.97,51680000.0,0.19,93.19,0.28
117,2021-09-16,15181.92,833070.0,0.13,3607.09,54670000.0,-1.34,92.93,0.41
118,2021-09-15,15161.53,987750.0,0.82,3656.22,47500000.0,-0.17,92.55,-0.08
119,2021-09-14,15037.76,884510.0,-0.45,3662.6,56500000.0,-1.42,92.62,-0.06
120,2021-09-13,15105.58,943770.0,-0.07,3715.37,55750000.0,0.33,92.68,0.1
121,2021-09-10,15115.49,889080.0,-0.87,3703.11,63520000.0,0.27,92.58,0.11
122,2021-09-09,15248.25,793920.0,-0.25,3693.13,60480000.0,0.49,92.48,-0.19
123,2021-09-08,15286.64,799130.0,-0.57,3675.19,58640000.0,-0.04,92.65,0.15
124,2021-09-07,15374.33,813760.0,0.07,3676.59,54770000.0,1.51,92.51,0.52
125,2021-09-03,15363.52,713300.0,0.21,3581.73,61450000.0,-0.43,92.04,-0.21
126,2021-09-02,15331.18,771820.0,0.14,3597.04,57270000.0,0.84,92.22,-0.24
127,2021-09-01,15309.38,836300.0,0.33,3567.1,66730000.00000001,0.65,92.45,-0.19
128,2021-08-31,15259.24,981940.0,-0.04,3543.94,52420000.0,0.45,92.63,-0.03
129,2021-08-30,15265.89,807580.0,0.9,3528.15,51280000.0,0.17,92.65,-0.04
130,2021-08-27,15129.5,857200.0,1.23,3522.16,45530000.0,0.59,92.69,-0.4
131,2021-08-26,14945.81,698670.0,-0.64,3501.66,50290000.0,-1.09,93.06,0.26
132,2021-08-25,15041.86,760110.0,0.15,3540.38,45000000.0,0.74,92.82,-0.07
133,2021-08-24,15019.8,737230.0,0.52,3514.47,43020000.0,1.07,92.89,-0.07
134,2021-08-23,14942.65,782670.0,1.55,3477.13,38470000.0,1.45,92.96,-0.58
135,2021-08-20,14714.66,828730.0,1.19,3427.33,39110000.0,-1.1,93.5,-0.08
136,2021-08-19,14541.79,841840.0,0.11,3465.55,38240000.0,-0.57,93.57,0.46
137,2021-08-18,14525.91,764920.0,-0.89,3485.29,38920000.0,1.11,93.14,0.01
138,2021-08-17,14656.18,797610.0,-0.93,3446.98,42290000.0,-2.0,93.13,0.54
139,2021-08-16,14793.76,774040.0,-0.2,3517.34,39110000.0,0.03,92.63,0.12
140,2021-08-13,14822.9,774680.0,0.04,3516.3,37820000.0,-0.24,92.52,-0.56
141,2021-08-12,14816.26,783880.0,0.35,3524.74,38110000.0,-0.22,93.04,0.12
142,2021-08-11,14765.13,787410.0,-0.16,3532.62,38380000.0,0.08,92.92,-0.14
143,2021-08-10,14788.09,781070.0,-0.49,3529.93,34510000.0,1.01,93.06,0.12
144,2021-08-09,14860.18,801120.0,0.16,3494.63,34990000.0,1.05,92.94,0.16
145,2021-08-06,14835.76,817600.0,-0.4,3458.23,33680000.0,-0.24,92.8,0.6
146,2021-08-05,14895.12,842720.0,0.78,3466.55,34840000.0,-0.31,92.24,-0.03
147,2021-08-04,14780.53,875560.0,0.13,3477.22,34870000.0,0.85,92.27,0.21
148,2021-08-03,14761.29,831950.0,0.55,3447.99,40070000.0,-0.47,92.08,0.04
149,2021-08-02,14681.07,752760.0,0.06,3464.29,43290000.0,1.97,92.05,-0.14
150,2021-07-30,14672.68,788210.0,-0.71,3397.36,38140000.0,-0.42,92.17,0.34
151,2021-07-29,14778.26,760010.0,0.11,3411.72,34460000.0,1.49,91.86,-0.5
152,2021-07-28,14762.58,839140.0,0.7,3361.59,39580000.0,-0.58,92.32,-0.12
153,2021-07-27,14660.58,885240.0,-1.21,3381.18,46910000.0,-2.49,92.43,-0.23
154,2021-07-26,14840.71,850810.0,0.03,3467.44,44290000.0,-2.34,92.65,-0.28
155,2021-07-23,14837.0,758410.0,1.04,3550.4,44640000.0,-0.68,92.91,0.1
156,2021-07-22,14684.6,712060.0,0.36,3574.73,38110000.0,0.34,92.82,0.07
157,2021-07-21,14632.0,801830.0,0.92,3562.66,33900000.0,0.73,92.75,-0.24
158,2021-07-20,14498.9,1030000.0,1.57,3536.79,29380000.0,-0.07,92.97,0.09
159,2021-07-19,14275.0,916440.0,-1.06,3539.12,33680000.0,-0.01,92.89,0.22
160,2021-07-16,14427.24,811420.0,-0.8,3539.3,36600000.0,-0.71,92.69,0.07
161,2021-07-15,14543.13,832920.0,-0.7,3564.59,36330000.0,1.02,92.62,0.23
162,2021-07-14,14644.95,862700.0,-0.22,3528.5,37220000.0,-1.07,92.41,-0.37
163,2021-07-13,14677.65,805390.0,-0.38,3566.52,36240000.0,0.53,92.75,0.53
164,2021-07-12,14733.24,753860.0,0.21,3547.84,40360000.0,0.67,92.26,0.14
165,2021-07-09,14701.92,756930.0,0.98,3524.09,34990000.0,-0.04,92.13,-0.31
166,2021-07-08,14559.79,920120.0,-0.72,3525.5,35090000.0,-0.79,92.42,-0.25
167,2021-07-07,14665.06,889860.0,0.01,3553.72,31880000.0,0.66,92.64,0.11
168,2021-07-06,14663.64,909250.0,0.17,3530.26,31410000.0,-0.11,92.55,0.36
169,2021-07-02,14639.33,724360.0,0.81,3518.76,29190000.0,-1.95,92.23,-0.4
170,2021-07-01,14522.38,843430.0,0.13,3588.78,29190000.0,-0.07,92.6,0.17
171,2021-06-30,14503.95,1080000.0,-0.17,3591.2,26820000.0,0.5,92.44,0.42
172,2021-06-29,14528.33,908400.0,0.19,3573.18,30610000.0,-0.92,92.05,0.18
173,2021-06-28,14500.51,898050.0,0.98,3606.37,32130000.000000004,-0.03,91.89,0.04
174,2021-06-25,14360.39,3120000.0,-0.06,3607.56,34610000.0,1.15,91.85,0.04
175,2021-06-24,14369.71,807030.0,0.69,3566.65,33540000.0,0.01,91.81,0.01
176,2021-06-23,14271.73,852780.0,0.13,3566.22,31070000.0,0.25,91.8,0.05
177,2021-06-22,14253.27,891230.0,0.79,3557.41,30750000.0,0.8,91.76,-0.16
178,2021-06-21,14141.48,969700.0,0.79,3529.18,28090000.0,0.12,91.9,-0.35
179,2021-06-18,14030.38,2140000.0,-0.92,3525.1,29670000.0,-0.01,92.22,0.37
180,2021-06-17,14161.35,990640.0,0.87,3525.6,27720000.0,0.21,91.89,0.83
181,2021-06-16,14039.68,981270.0,-0.24,3518.33,31260000.0,-1.07,91.13,0.65
182,2021-06-15,14072.86,880030.0,-0.71,3556.56,34920000.0,-0.92,90.54,0.02
183,2021-06-14,14174.14,895430.0,0.74,,,,90.52,-0.04
184,2021-06-11,14069.42,824120.0,0.35,3589.75,36060000.0,-0.58,90.56,0.53
185,2021-06-10,14020.33,929350.0,0.78,3610.86,31820000.0,0.54,90.08,-0.04
186,2021-06-09,13911.75,1090000.0,-0.09,3591.4,29830000.0,0.32,90.12,0.04
187,2021-06-08,13924.91,1170000.0,0.31,3580.11,30450000.0,-0.54,90.08,0.14
188,2021-06-07,13881.72,916970.0,0.49,3599.54,30370000.0,0.21,89.95,-0.21
189,2021-06-04,13814.49,806240.0,1.47,3591.84,33090000.000000004,0.21,90.14,-0.41
190,2021-06-03,13614.51,1020000.0,-1.03,3584.21,35420000.0,-0.36,90.51,0.67
191,2021-06-02,13756.33,996750.0,0.14,3597.14,34860000.0,-0.76,89.91,0.09
192,2021-06-01,13736.48,884810.0,-0.09,3624.71,35280000.0,0.26,89.83,-0.22
193,2021-05-28,13748.74,911240.0,0.09,3600.78,34920000.0,-0.22,90.03,0.07
194,2021-05-27,13736.28,1410000.0,-0.01,3608.85,30960000.0,0.43,89.97,-0.08
195,2021-05-26,13738.0,819710.0,0.59,3593.36,34200000.0,0.34,90.04,0.45
196,2021-05-25,13657.17,823660.0,-0.03,3581.34,34120000.0,2.4,89.64,-0.22
197,2021-05-24,13661.17,730820.0,1.41,3497.28,28950000.0,0.31,89.84,-0.2
198,2021-05-21,13470.99,786550.0,-0.48,3486.56,28380000.0,-0.58,90.02,0.23
199,2021-05-20,13535.74,810410.0,1.77,3506.94,32600000.0,-0.11,89.81,-0.42
200,2021-05-19,13299.74,879280.0,-0.03,3510.96,27830000.0,-0.51,90.19,0.49
201,2021-05-18,13303.64,852730.0,-0.56,3529.01,27130000.0,0.32,89.75,-0.45
202,2021-05-17,13379.05,799860.0,-0.38,3517.62,32210000.0,0.78,90.16,-0.18
203,2021-05-14,13429.98,854900.0,2.32,3490.38,33700000.0,1.77,90.32,-0.47
204,2021-05-13,13124.99,986840.0,0.72,3429.54,31930000.0,-0.96,90.75,0.04
205,2021-05-12,13031.68,985260.0,-2.67,3462.75,31140000.0,0.61,90.71,0.63
206,2021-05-11,13389.43,983050.0,-0.09,3441.85,35090000.0,0.4,90.14,-0.08
207,2021-05-10,13401.86,1020000.0,-2.55,3427.99,37420000.0,0.27,90.21,-0.02
208,2021-05-07,13752.24,873190.0,0.88,3418.87,35380000.0,-0.65,90.23,-0.79
209,2021-05-06,13632.84,1040000.0,0.37,3441.28,31040000.0,-0.16,90.95,-0.39
210,2021-05-05,13582.42,909080.0,-0.37,,,,91.31,0.02
211,2021-05-04,13633.5,1090000.0,-1.88,,,,91.29,0.38
212,2021-05-03,13895.12,919690.0,-0.48,,,,90.94,-0.37
213,2021-04-30,13962.68,1020000.0,-0.85,3446.86,31270000.0,-0.81,91.28,0.74
214,2021-04-29,14082.55,994150.0,0.22,3474.9,27660000.0,0.52,90.61,0.0
215,2021-04-28,14051.03,861230.0,-0.28,3457.07,24740000.0,0.42,90.61,-0.33
216,2021-04-27,14090.22,871200.0,-0.34,3442.61,25300000.0,0.04,90.91,0.11
217,2021-04-26,14138.78,867750.0,0.87,3441.17,27700000.0,-0.95,90.81,-0.06
218,2021-04-23,14016.81,843300.0,1.44,3474.17,24940000.0,0.26,90.86,-0.51
219,2021-04-22,13818.41,871280.0,-0.94,3465.11,25110000.0,-0.23,91.33,0.19
220,2021-04-21,13950.22,819760.0,1.19,3472.93,25380000.0,-0.0,91.16,-0.09
221,2021-04-20,13786.27,875270.0,-0.92,3472.94,28530000.0,-0.13,91.24,0.19
222,2021-04-19,13914.76,907060.0,-0.98,3477.55,30270000.0,1.49,91.07,-0.54
223,2021-04-16,14052.34,962780.0,0.1,3426.62,25860000.0,0.81,91.56,-0.14
224,2021-04-15,14038.76,867560.0,1.31,3398.99,23400000.0,-0.52,91.69,0.0
225,2021-04-14,13857.84,812850.0,-0.99,3416.72,23320000.0,0.6,91.69,-0.17
226,2021-04-13,13996.1,839450.0,1.05,3396.47,27060000.0,-0.48,91.85,-0.31
227,2021-04-12,13850.0,894010.0,-0.36,3412.95,30960000.0,-1.09,92.14,-0.02
228,2021-04-09,13900.18,785760.0,0.51,3450.68,28010000.0,-0.92,92.16,0.11
229,2021-04-08,13829.31,870920.0,1.03,3482.55,33180000.0,0.08,92.06,-0.42
230,2021-04-07,13688.84,819480.0,-0.07,3479.63,29580000.0,-0.1,92.45,0.13
231,2021-04-06,13698.38,870630.0,-0.05,3482.97,23470000.0,-0.04,92.33,-0.28
232,2021-04-05,13705.59,916610.0,1.67,,,,92.59,-0.46
233,2021-04-01,13480.11,939160.0,1.76,3466.33,27520000.0,0.71,92.93,-0.32
234,2021-03-31,13246.87,1210000.0,1.54,3441.91,28300000.0,-0.43,93.23,-0.08
235,2021-03-30,13045.39,983510.0,-0.11,3456.68,28540000.0,0.62,93.3,0.39
236,2021-03-29,13059.65,1060000.0,-0.6,3435.3,28480000.0,0.5,92.94,0.18
237,2021-03-26,13138.72,1140000.0,1.24,3418.33,27460000.0,1.63,92.77,0.26
238,2021-03-25,12977.68,1170000.0,0.12,3363.59,27070000.0,-0.1,92.53,0.0
239,2021-03-24,12961.89,1190000.0,-2.01,3367.06,31740000.0,-1.3,92.53,0.21
240,2021-03-23,13227.7,1190000.0,-1.12,3411.51,32640000.0,-0.93,92.34,0.65
241,2021-03-22,13377.54,1110000.0,1.23,3443.44,31260000.0,1.14,91.74,-0.2
242,2021-03-19,13215.24,2930000.0,0.76,3404.66,30920000.0,-1.69,91.92,0.07
243,2021-03-18,13116.17,1220000.0,-3.02,3463.07,28440000.0,0.51,91.86,0.46
244,2021-03-17,13525.2,1180000.0,0.4,3445.55,28010000.0,-0.03,91.44,-0.46
245,2021-03-16,13471.57,1100000.0,0.09,3446.73,31670000.0,0.78,91.86,0.03
246,2021-03-15,13459.71,1130000.0,1.05,3419.95,36780000.0,-0.96,91.83,0.16
247,2021-03-12,13319.87,1090000.0,-0.59,3453.08,35800000.0,0.47,91.68,0.28
248,2021-03-11,13398.67,1190000.0,2.52,3436.83,32210000.0,2.36,91.42,-0.44
249,2021-03-10,13068.83,1220000.0,-0.04,3357.74,29970000.0,-0.05,91.82,-0.15
250,2021-03-09,13073.83,1280000.0,3.69,3359.29,40770000.0,-1.82,91.96,-0.38
251,2021-03-08,12609.16,1270000.0,-2.41,3421.41,38700000.0,-2.3,92.31,0.36
252,2021-03-05,12920.15,1560000.0,1.55,3501.99,35640000.0,-0.04,91.98,0.38
253,2021-03-04,12723.47,1580000.0,-2.11,3503.49,39360000.0,-2.05,91.63,0.75
254,2021-03-03,12997.75,1160000.0,-2.7,3576.9,34770000.0,1.95,90.95,0.19
255,2021-03-02,13358.79,1080000.0,-1.69,3508.59,33980000.0,-1.21,90.78,-0.29
256,2021-03-01,13588.83,1100000.0,3.01,3551.4,31550000.0,1.21,91.04,0.18
257,2021-02-26,13192.34,1440000.0,0.56,3509.08,33330000.0,-2.12,90.88,0.83
258,2021-02-25,13119.43,1330000.0,-3.52,3585.05,36620000.0,0.59,90.13,-0.06
259,2021-02-24,13597.97,1240000.0,0.99,3564.08,36220000.0,-1.99,90.18,0.01
260,2021-02-23,13465.2,1640000.0,-0.5,3636.36,39890000.0,-0.17,90.17,0.18
261,2021-02-22,13533.05,1370000.0,-2.46,3642.44,48880000.0,-1.45,90.01,-0.39
262,2021-02-19,13874.46,1310000.0,0.07,3696.17,36110000.0,0.57,90.36,-0.25
263,2021-02-18,13865.36,1240000.0,-0.72,3675.36,34030000.0,0.55,90.59,-0.4
264,2021-02-17,13965.5,1350000.0,-0.58,,,,90.95,0.49
265,2021-02-16,14047.5,1490000.0,-0.34,,,,90.51,0.03
266,2021-02-12,14095.47,1320000.0,0.5,,,,90.48,0.07
267,2021-02-11,14025.77,1980000.0,0.38,,,,90.42,0.06
268,2021-02-10,13972.53,1830000.0,-0.25,3655.09,25790000.0,1.43,90.37,-0.08
269,2021-02-09,14007.7,1520000.0,0.14,3603.49,25380000.0,2.01,90.44,-0.54
270,2021-02-08,13987.64,1610000.0,0.95,3532.45,24980000.0,1.03,90.93,-0.12
271,2021-02-05,13856.3,1260000.0,0.57,3496.33,29010000.0,-0.16,91.04,-0.54
272,2021-02-04,13777.74,1290000.0,1.23,3501.86,29880000.0,-0.44,91.53,0.39
273,2021-02-03,13610.54,1360000.0,-0.02,3517.31,29740000.0,-0.46,91.17,-0.03
274,2021-02-02,13612.78,1430000.0,1.56,3533.68,26450000.0,0.81,91.2,0.24
275,2021-02-01,13403.39,1390000.0,2.55,3505.28,27760000.0,0.64,90.98,0.44
276,2021-01-29,13070.7,1780000.0,-2.0,3483.07,29370000.0,-0.63,90.58,0.14
277,2021-01-28,13337.16,2160000.0,0.5,3505.18,27090000.0,-1.91,90.45,-0.22
278,2021-01-27,13270.6,2190000.0,-2.61,3573.34,26410000.0,0.11,90.65,0.53
279,2021-01-26,13626.07,1250000.0,-0.07,3569.43,27810000.0,-1.51,90.17,-0.24
280,2021-01-25,13635.99,1430000.0,0.69,3624.24,32729999.999999996,0.48,90.39,0.17
281,2021-01-22,13543.06,1130000.0,0.09,3606.75,32450000.000000004,-0.4,90.24,0.12
282,2021-01-21,13530.92,1340000.0,0.55,3621.26,32750000.0,1.07,90.13,-0.38
283,2021-01-20,13457.25,1290000.0,1.97,3583.09,27230000.0,0.47,90.47,-0.03
284,2021-01-19,13197.18,1220000.0,1.53,3566.38,32340000.000000004,-0.83,90.5,-0.3
285,2021-01-15,12998.5,1260000.0,-0.87,3566.38,32460000.0,0.01,90.77,0.59
286,2021-01-14,13112.64,1210000.0,-0.12,3565.9,34770000.0,-0.91,90.24,-0.13
287,2021-01-13,13128.95,1270000.0,0.43,3598.65,38810000.0,-0.27,90.36,0.3
288,2021-01-12,13072.43,1250000.0,0.28,3608.34,32340000.000000004,2.18,90.09,-0.42
289,2021-01-11,13036.43,1240000.0,-1.25,3531.5,36250000.0,-1.08,90.47,0.41
290,2021-01-08,13201.97,1330000.0,1.03,3570.11,34560000.0,-0.17,90.1,0.3
291,2021-01-07,13067.48,1250000.0,2.56,3576.2,40530000.0,0.71,89.83,0.34
292,2021-01-06,12740.79,1450000.0,-0.61,3550.88,37020000.0,0.63,89.53,0.1
293,2021-01-05,12818.96,1210000.0,0.95,3528.68,40800000.0,0.73,89.44,-0.48
294,2021-01-04,12698.45,1270000.0,-1.47,3502.96,38080000.0,0.86,89.87,-0.08
295,2020-12-31,12888.28,987150.0,0.14,3473.07,33570000.0,1.72,89.94,0.29
